"","CTRL1","CTRL2","CTRL3","CTRL4","AA1","AA2","AA3","AA4"
"200098_s_at",8.92518579553475,9.20030157038673,9.02378403276674,9.1715566963524,9.13086143099351,9.06732401537865,9.35177208721316,9.42519021729145
"200099_s_at",10.3302437478493,10.9231109979185,10.5402997719249,10.965806151116,10.4842938593384,10.5100156247387,11.181600535692,11.2026409146735
"200593_s_at",9.05814221667501,9.43261146847467,9.16893396500675,9.27191116913645,9.2738186257554,9.33784485833395,9.44564536077406,9.40934181370715
"200594_x_at",10.1396486000872,10.2197840426485,10.3414357168722,10.2919255038228,10.2929500741356,10.2813855355436,10.4101818132168,10.3746294368312
"200595_s_at",7.33511186580474,7.92851781921135,7.78385097077189,7.44385596599468,7.69106201913651,7.5940258286203,7.98857502385224,8.17124947933767
"200596_s_at",7.94916178418304,7.87404280252597,7.8429204674945,7.81874359520905,7.84034223379143,8.01474623578713,8.03201927900737,8.26583155531088
"200597_at",4.58814357785095,5.08549331294758,4.99002090067092,4.78089908493745,5.04675568060977,4.8454210072211,5.46727273643825,5.30652339045069
"200598_s_at",8.78154309464705,9.32906138925358,9.06437894313153,9.39023141678,9.17725688737831,9.20019850379377,9.6120239496427,9.37397848285915
"200599_s_at",10.2728914114337,10.2174493392784,10.270699450911,10.094735414494,10.4342952106901,10.4340524817488,10.1499713937202,10.2682094669314
"200600_at",9.19798116803099,9.82493168160414,9.37025146432522,9.9627700568622,9.39244530423944,9.17537483641243,10.0859548498184,10.1351276890843
"200601_at",8.76967177468532,8.66923111754144,8.75822408011853,8.73393874087994,8.77662496321008,8.73924673934085,8.72240229081847,8.69614255460774
"200602_at",9.52413466714612,9.5200799622558,9.70425844674049,8.4413359199827,9.45318665005259,9.81742778132451,8.72514276695735,9.14131969253753
"200603_at",9.58019273073132,9.69234040992597,9.70078188778734,9.37089387853112,9.61284637938552,9.75459166504096,9.21935376509644,9.56617228138819
"200604_s_at",8.66200690721088,9.57433186948395,9.31255633377617,9.46661130257819,9.21250395731377,9.40719929884837,9.63505419543354,9.60481332100143
"200605_s_at",9.59141397919746,9.87889429739331,9.95469555838784,9.97973962065312,9.83747359030323,10.1001834521681,9.74691123041917,10.0781977519446
"200606_at",8.23653916110278,5.04860586565755,8.38489293168324,5.97420361082205,8.26956952448255,8.24204351850287,6.19239879911259,6.3112315339679
"200607_s_at",7.85416983472732,8.76512491010782,8.3304224509106,9.10891861647368,8.13898407606603,8.61136082078199,9.29063006915421,9.2231916634531
"200608_s_at",7.81593898716119,8.35237568085464,8.30982782231867,7.99960720889009,7.92196405261374,8.17568948363171,8.04281121538891,8.49363051069879
"200609_s_at",9.07252281951971,9.6128165433108,9.07264267409664,9.87216128534816,9.20277737819054,9.14031222577769,10.0664539459151,9.94879717747939
"200610_s_at",9.69447921224134,10.3654388435303,9.80652989707523,9.90305465095569,9.96019984340243,10.0907485121266,9.93645037235892,9.93877551402228
"200611_s_at",8.63255246210725,9.25187837830799,8.82609939261945,9.27172930605226,8.87461431201426,8.80518122118805,9.64365195885919,9.57884355222721
"200612_s_at",8.79252459609328,8.93490080606685,8.83914066345216,9.76457479857695,8.68422865386386,8.49754460930557,9.7226500869722,9.83059622089938
"200613_at",9.91357558984997,10.6914075904638,9.91806444128144,10.4746319900181,9.88309318728937,9.95334688746196,10.7230950675376,10.6679183997054
"200614_at",11.3896748908749,11.5205328723825,11.4318875540653,11.7403264354644,11.4082321619344,11.4642641365508,11.7845377366884,11.6889674088359
"200615_s_at",7.60231928982215,8.54122652408862,7.8976432913504,9.42952268115529,7.84075893055647,7.95172334259593,9.47545367573355,9.52482637423889
"200616_s_at",7.56975617056972,7.78528808604152,7.65913687537042,7.46586551554797,7.70400266758382,7.85445143829976,7.45092253157513,7.63436038777615
"200617_at",8.92217631645377,9.37367277505317,8.87559003448736,9.56586685363465,8.87335622020176,8.92312028734281,9.61897617648514,9.60359534292016
"200618_at",8.69709094934041,8.76203789584865,8.71052636327711,8.71986915764449,8.69365819488845,8.6692846289247,8.80849180824428,8.71876218829285
"200619_at",9.13108837151541,9.06930470010156,9.28664680148491,9.0523959876789,9.16906058680827,9.30645167984645,9.22318942725429,9.17113158535469
"200620_at",10.0056409592702,9.82595295037563,10.2052039500285,9.94835535445802,10.0347991044757,10.2090840324271,10.0346300680108,10.0772583693278
"200621_at",7.8027316615471,7.5183227897913,7.84715641444194,7.09757304303028,7.87470954698813,7.78191320204402,7.15956530732045,6.97463174930248
"200622_x_at",7.2134372238995,7.74937782202419,7.18426189696154,7.72541061744449,7.26643762610809,7.22186496834417,7.82949885428378,7.71940459109983
"200623_s_at",7.82486700634305,8.12609855781596,7.75928971194405,7.95056959261091,7.67506593834295,7.7103239425477,8.07951023412877,8.05128114924829
"200624_s_at",8.7947179115227,9.12242500152259,8.92111780954791,9.00797192547336,8.80196751434703,8.94055988276647,9.28523862140852,9.30174990375015
